Date,Consumer Price Index_cleaned,Effective Funds Rate DFF_cleaned,GDP growth_cleaned,Historical Gold Prices_cleaned,M2SL_cleaned,T10Y2Y_cleaned,UMCSENT_cleaned,Unemployment Rate_cleaned,United States uncertainty index_cleaned,US Dollar Index (DXY)_cleaned
2001-01-08,0.009900009899999,5.98,1.5846153846153848,0.3365744203440712,0.0335094031399307,0.4,93.80869565217392,4.211627906976744,163.27,108.860001
2001-01-09,0.0098990298950774,5.95,1.6415384615384616,-0.4845322400298224,0.0334981781003884,0.34,93.6304347826087,4.213953488372093,74.83,109.519997
2001-01-10,0.0098980500841339,6.06,1.6984615384615385,-0.2621722846441909,0.0334869605786991,0.34,93.45217391304348,4.216279069767442,260.56,109.860001
2001-01-11,0.0098970704671463,6.05,1.7553846153846155,-0.7885843034172058,0.0334757505672911,0.37,93.27391304347826,4.21860465116279,79.73,109.010002
2001-01-12,0.009896091044026,5.98,1.8123076923076924,-0.1892505677517086,0.0334645480586592,0.35,93.09565217391304,4.22093023255814,77.79,109.360001
2001-01-15,0.0098951118147727,5.98,1.8692307692307693,-0.0758437618505802,0.0334533530452541,0.35,92.91739130434784,4.223255813953489,61.6,109.970001
2001-01-16,0.0098941327792534,6.2,1.9261538461538463,0.379506641366234,0.0334421655195482,0.35,92.7391304347826,4.225581395348837,56.8,110.110001
2001-01-17,0.0098931539374902,5.94,1.9830769230769232,-0.3780718336483968,0.033430985474081,0.35,92.5608695652174,4.227906976744186,81.96,110.809998
2001-01-18,0.0098921752893499,5.93,2.04,0.5313092979126965,0.0334198129012586,0.4,92.38260869565217,4.230232558139535,102.9,109.940002
2001-01-19,0.0098911968348103,5.92,2.096923076923077,0.0,0.0334086477936867,0.44,92.20434782608696,4.232558139534884,124.86,110.660004
2001-01-22,0.0098902185738269,6.0,2.1538461538461537,0.4907512268780722,0.0333974901438161,0.5,92.02608695652174,4.234883720930233,132.41,110.239998
2001-01-23,0.0098892405063333,5.97,2.210769230769231,-0.0375657400450646,0.0333863399442302,0.48,91.84782608695652,4.2372093023255815,57.94,110.239998
2001-01-24,0.0098882626322627,6.05,2.267692307692308,-0.6764374295377684,0.0333751971874463,0.52,91.6695652173913,4.23953488372093,72.86,111.68
2001-01-25,0.0098872849515485,6.1,2.3246153846153845,0.2270147559591206,0.0333640618660036,0.51,91.49130434782607,4.241860465116279,98.53,111.610001
2001-01-26,0.0098863074641686,5.96,2.3815384615384616,-0.49075122687805,0.0333529339724858,0.51,91.31304347826088,4.244186046511628,71.03,111.459999
2001-01-29,0.0098853301700341,5.98,2.4384615384615387,-0.2655538694992576,0.0333418134994545,0.55,91.13478260869564,4.246511627906977,89.01,111.769997
2001-01-30,0.0098843530691006,5.9,2.495384615384616,0.7987828071510217,0.0333307004394489,0.54,90.95652173913044,4.248837209302326,87.49,110.980003
2001-01-31,0.0098833761613015,5.74,2.5523076923076924,-0.1886792452830188,0.0333195947851416,0.57,90.77826086956522,4.251162790697674,115.77,110.519997
2001-02-01,0.0098823994465924,5.57,2.609230769230769,1.209829867674861,0.0333084965290719,0.55,90.6,4.253488372093023,163.54,109.660004
2001-02-02,0.0028409090909065,5.5,2.666153846153846,-0.3735524841240178,0.0577371811491644,0.52,90.645,4.255813953488372,127.88,110.32
2001-02-05,0.0028408283855529,5.52,2.723076923076923,-0.4499437570303688,0.0577038645643401,0.5,90.69,4.258139534883721,102.29,109.889999
2001-02-06,0.0028407476847958,5.48,2.78,-1.0546139359698723,0.0576705864072657,0.5,90.735,4.26046511627907,126.76,110.769997
2001-02-07,0.0028406669886127,5.5,2.836923076923077,0.1903311762466719,0.0576373466115054,0.4,90.78,4.2627906976744185,144.08,110.889999
2001-02-08,0.0028405862970037,5.5,2.893846153846154,-0.0759878419452797,0.0576041451107123,0.37,90.825,4.265116279069767,111.14,112.059998
2001-02-09,0.0028405056099911,5.44,2.9507692307692306,-1.1787072243346075,0.0575709818387837,0.36,90.87,4.267441860465116,245.5,111.519997
2001-02-12,0.0028404249275748,5.48,3.007692307692308,0.4617160446325652,0.057537856729728,0.38,90.915,4.269767441860465,46.81,111.190002
2001-02-13,0.0028403442497104,5.46,3.0646153846153847,-0.1148985063194274,0.0575047697177311,0.32,90.96,4.272093023255814,158.71,111.959999
2001-02-14,0.0028402635764646,5.5,3.121538461538462,-0.191717791411039,0.0574717207370678,0.29,91.005,4.274418604651163,168.89,112.040001
2001-02-15,0.0028401829077928,5.57,3.1784615384615384,-0.6530925854782876,0.0574387097222128,0.3,91.05,4.276744186046511,74.8,113.199997
2001-02-16,0.002840102243673,5.46,3.2353846153846155,-0.425367362722362,0.0574057366077962,0.36,91.095,4.27906976744186,96.07,112.260002
2001-02-19,0.0028400215841717,5.46,3.292307692307692,0.7766990291262044,0.0573728013286034,0.36,91.14,4.28139534883721,72.4,111.919998
2001-02-20,0.0028399409292223,5.57,3.349230769230769,-1.2331406551059687,0.0573399038195088,0.38,91.185,4.283720930232558,128.51,112.82
2001-02-21,0.0028398602788692,5.5,3.4061538461538463,0.4682013265704166,0.0573070440155643,0.46,91.23,4.286046511627907,85.93,113.120003
2001-02-22,0.0028397796330903,5.52,3.4630769230769234,0.5436893203883297,0.0572742218520438,0.52,91.275,4.288372093023256,95.31,113.339996
2001-02-23,0.0028396989919077,5.46,3.5200000000000005,0.6179992275009649,0.0572414372642882,0.57,91.32,4.290697674418604,171.87,112.029999
2001-02-26,0.0028396183552992,5.55,3.5769230769230766,1.036468330134355,0.057208690187771,0.59,91.365,4.293023255813953,71.28,112.769997
2001-02-27,0.0028395377232648,5.49,3.6338461538461537,1.937689969604861,0.0571759805581884,0.52,91.41,4.295348837209303,67.68,112.339996
2001-02-28,0.0028394570958045,5.59,3.690769230769231,-0.5963473723443968,0.0571433083113248,0.51,91.455,4.297674418604651,173.46,112.010002
2001-03-01,0.0028393764729184,5.59,3.747692307692308,-0.1124859392576005,0.0571106733831872,0.46,91.5,4.3,89.59,111.279999
2001-03-02,0.007743534148985,5.52,3.804615384615385,-1.2387387387387203,0.0572662747347241,0.47,91.35909090909092,4.304545454545455,135.22,111.169998
2001-03-05,0.007742934572219,5.52,3.861538461538462,-0.2280501710376414,0.0572334992418044,0.49,91.21818181818182,4.309090909090909,142.41,111.540001
2001-03-06,0.0077423350882455,5.39,3.918461538461538,-0.2285714285714335,0.0572007612445579,0.5,91.07727272727271,4.313636363636364,109.42,111.199997
2001-03-07,0.0077417356971531,5.34,3.9753846153846153,-0.4581901489117967,0.0571680606786584,0.49,90.93636363636364,4.318181818181818,84.45,111.830002
2001-03-08,0.0077411363988089,5.46,4.032307692307692,1.150747986191014,0.0571353974799571,0.46,90.79545454545456,4.322727272727272,124.16,111.489998
2001-03-09,0.0077405371932792,5.42,4.0892307692307694,2.3132347364429373,0.0571027715844607,0.48,90.65454545454546,4.327272727272727,210.32,111.440002
2001-03-12,0.0077399380804976,5.5,4.146153846153847,1.0007412898443313,0.0570701829282427,0.46,90.51363636363637,4.331818181818182,101.86,112.010002
2001-03-13,0.007739339060464,5.5,4.203076923076923,-1.174311926605498,0.0570376314476428,0.49,90.37272727272727,4.336363636363636,180.89,113.110001
2001-03-14,0.0077387401330897,5.48,4.26,-2.0051986632009022,0.0570051170790675,0.52,90.23181818181818,4.340909090909091,164.82,113.699997
2001-03-15,0.0077381412984633,5.52,4.316923076923077,-0.6820765441454935,0.0569726397590342,0.59,90.0909090909091,4.345454545454546,139.49,114.709999
2001-03-16,0.007737542556474,5.4,4.373846153846154,-0.5341472720335916,0.0569401994243712,0.52,89.95,4.35,192.45,115.32
2001-03-19,0.0077369439071439,5.38,4.430769230769231,-0.0383582662063508,0.0569077960118402,0.5,89.80909090909091,4.354545454545455,106.53,115.199997
2001-03-20,0.007736345350473,5.14,4.487692307692308,0.3837298541826461,0.056875429458425,0.54,89.66818181818182,4.359090909090909,105.39,114.110001
2001-03-21,0.0077357468863503,5.05,4.544615384615384,0.1529051987767538,0.0568430997013758,0.56,89.52727272727273,4.363636363636364,145.62,115.529999
2001-03-22,0.0077351485148646,5.04,4.601538461538461,-0.3053435114503844,0.0568108066778982,0.56,89.38636363636364,4.368181818181818,85.33,116.300003
2001-03-23,0.0077345502359049,4.94,4.658461538461538,0.6508422664624813,0.0567785503254203,0.56,89.24545454545455,4.372727272727273,115.75,115.940002
2001-03-26,0.0077339520495156,5.03,4.715384615384616,-0.2662609357169998,0.0567463305815696,0.58,89.10454545454546,4.377272727272728,80.06,115.209999
2001-03-27,0.0077333539556079,5.04,4.772307692307693,-0.0762776506483597,0.056714147383996,0.59,88.96363636363637,4.381818181818182,83.49,115.43
2001-03-28,0.0077327559542261,5.05,4.82923076923077,-0.6870229007633677,0.0566820006706159,0.67,88.82272727272728,4.386363636363637,85.38,116.010002
2001-03-29,0.0077321580453038,5.19,4.886153846153846,0.0,0.0566498903793677,0.71,88.68181818181819,4.390909090909092,55.4,116.599998
2001-03-30,0.007731560228863,5.29,4.943076923076923,-0.9607993850883956,0.0566178164483899,0.75,88.5409090909091,4.3954545454545455,212.9,117.370003
2001-04-02,0.0077309625048149,5.3,5.0,-0.6596818005432659,0.0565857788160206,0.76,88.4,4.4,65.65,117.339996
2001-04-03,0.0242954324586985,5.1,4.923076923076923,0.4296875000000089,-0.0026888225646004,0.79,88.57142857142858,4.395238095238096,101.37,115.629997
2001-04-04,0.0242895312120516,5.01,4.846153846153846,0.933488914819125,-0.0026888948642112,0.82,88.74285714285715,4.390476190476191,175.95,115.080002
2001-04-05,0.0242836328314677,5.04,4.769230769230769,-0.5394990366088592,-0.0026889671677299,0.79,88.91428571428573,4.385714285714286,86.74,115.470001
2001-04-06,0.0242777373148816,4.94,4.6923076923076925,0.2712127082526105,-0.0026890394751011,0.82,89.08571428571429,4.380952380952381,82.93,114.75
2001-04-09,0.0242718446601841,4.98,4.615384615384615,0.0772797527047952,-0.0026891117863692,0.83,89.25714285714287,4.376190476190477,77.04,115.209999
2001-04-10,0.0242659548653323,4.96,4.538461538461538,-0.8880308880308885,-0.0026891841015452,0.85,89.42857142857143,4.371428571428572,141.46,116.019997
2001-04-11,0.0242600679281945,4.95,4.461538461538462,0.3895597974288955,-0.002689256420596,0.83,89.60000000000001,4.366666666666667,77.72,116.129997
2001-04-12,0.0242541838467058,5.02,4.384615384615385,0.6208769887466214,-0.0026893287435547,0.81,89.77142857142857,4.361904761904762,67.46,115.540001
2001-04-13,0.0242483026188233,5.01,4.307692307692308,0.0,-0.002689401070377,0.81,89.94285714285715,4.357142857142858,45.79,115.540001
2001-04-16,0.0242424242424155,5.17,4.230769230769231,0.0,-0.0026894734011073,0.79,90.11428571428571,4.352380952380953,87.87,116.18
2001-04-17,0.0242365487154394,4.99,4.153846153846153,0.5013497878904705,-0.0026895457357234,0.8,90.28571428571428,4.347619047619047,22.31,116.459999
2001-04-18,0.0242306760358523,4.67,4.076923076923077,-0.6523407521105362,-0.0026896180742252,0.88,90.45714285714286,4.342857142857143,65.45,116.129997
2001-04-19,0.0242248062015448,4.47,4.0,1.622247972190061,-0.002689690416624,0.98,90.62857142857143,4.338095238095238,308.63,115.019997
2001-04-20,0.0242189392104741,4.38,3.923076923076923,0.3040668947168257,-0.0026897627629418,1.03,90.8,4.333333333333333,180.25,114.32
2001-04-23,0.0242130750605307,4.4,3.846153846153846,-0.4926108374384119,-0.002689835113101,1.05,90.97142857142858,4.328571428571428,101.56,114.769997
2001-04-24,0.024207213749694,4.41,3.769230769230769,0.3046458492002912,-0.0026899074671793,1.06,91.14285714285714,4.323809523809524,59.42,115.199997
2001-04-25,0.024201355275899,4.54,3.692307692307693,0.0379650721336499,-0.0026899798251434,1.08,91.31428571428572,4.319047619047619,111.89,114.980003
2001-04-26,0.0241954996370585,4.57,3.615384615384616,0.0,-0.0026900521870043,1.06,91.48571428571428,4.314285714285714,152.52,114.459999
2001-04-27,0.0241896468311519,4.51,3.5384615384615383,0.4174573055028441,-0.0026901245527843,1.06,91.65714285714286,4.309523809523809,109.24,115.620003
2001-04-30,0.0241837968561142,4.67,3.4615384615384617,-0.5291005291005457,-0.0026901969224057,1.05,91.82857142857142,4.304761904761905,52.21,115.849998
2001-05-01,0.0241779497098582,4.61,3.3846153846153846,0.3039513677811634,-0.0026902692959573,1.07,92.0,4.3,94.1,115.300003
2001-05-02,0.0098089703033377,4.35,3.3076923076923075,0.0,0.0343048814575697,1.04,92.02608695652174,4.308695652173913,64.97,115.160004
2001-05-03,0.0098080082387319,4.48,3.230769230769231,0.9090909090909038,0.0342931172443661,1.0,92.05217391304348,4.317391304347826,73.28,115.379997
2001-05-04,0.0098070463628197,4.41,3.1538461538461537,0.0750750750750928,0.0342813610969994,1.07,92.0782608695652,4.326086956521739,44.09,114.93
2001-05-07,0.0098060846755343,4.47,3.0769230769230766,0.0,0.0342696130072317,1.09,92.10434782608696,4.334782608695652,6.67,115.32
2001-05-08,0.0098051231768536,4.41,3.0,-0.5251312828207233,0.0342578729667142,1.14,92.13043478260867,4.343478260869565,123.61,116.080002
2001-05-09,0.009804161866711,4.43,2.923076923076923,1.0180995475113086,0.0342461409672534,1.13,92.15652173913044,4.352173913043478,38.41,116.050003
2001-05-10,0.0098032007450399,4.51,2.846153846153846,0.2239641657334923,0.034234417000567,1.14,92.18260869565218,4.360869565217391,59.36,116.370003
2001-05-11,0.0098022398117958,4.47,2.769230769230769,0.2234636871508488,0.0342227010583728,1.15,92.20869565217392,4.369565217391305,116.19,116.839996
2001-05-14,0.0098012790669121,4.43,2.692307692307692,-0.2601263470828896,0.0342109931324774,1.17,92.23478260869564,4.378260869565217,159.26,117.139999
2001-05-15,0.0098003185103445,4.22,2.6153846153846154,-0.6706408345752424,0.0341992932145984,1.22,92.2608695652174,4.386956521739131,102.53,116.790001
2001-05-16,0.0097993581420485,4.04,2.5384615384615383,1.612903225806428,0.0341876012965869,1.23,92.28695652173911,4.395652173913043,320.0,116.139999
2001-05-17,0.0097983979619353,4.04,2.461538461538461,1.1443337024732436,0.0341759173702271,1.13,92.31304347826088,4.404347826086957,41.05,116.120003
2001-05-18,0.0097974379699605,3.95,2.3846153846153846,-0.3649635036496401,0.0341642414273035,1.04,92.3391304347826,4.413043478260869,76.71,116.410004
2001-05-21,0.0097964781661019,4.02,2.3076923076923075,6.703296703296702,0.0341525734596448,1.04,92.36521739130434,4.421739130434783,65.63,116.519997
2001-05-22,0.0097955185502707,3.99,2.230769230769231,-2.437349811191225,0.0341409134591241,1.08,92.39130434782608,4.430434782608695,187.68,117.690002
2001-05-23,0.0097945591224002,3.97,2.1538461538461537,-0.3518648838845895,0.0341292614175037,1.12,92.41739130434782,4.439130434782609,54.48,118.290001
2001-05-24,0.0097935998824683,3.98,2.0769230769230766,1.0240112994350348,0.034117617326701,1.2,92.44347826086955,4.447826086956522,102.04,118.360001
2001-05-25,0.0097926408304083,3.94,2.0,-3.425375742747294,0.0341059811785449,1.21,92.4695652173913,4.456521739130435,213.5,118.18
2001-05-28,0.0097916819661758,3.94,1.923076923076923,0.0,0.0340943529649306,1.21,92.49565217391304,4.465217391304348,111.31,118.18
2001-05-29,0.0097907232896821,4.09,1.8461538461538456,-0.1809627216793341,0.0340827326777759,1.21,92.52173913043478,4.473913043478261,82.5,118.220001
2001-05-30,0.0097897648009048,4.05,1.7692307692307692,-1.7403915881073262,0.0340711203089094,1.2,92.54782608695652,4.482608695652174,79.12,118.220001
2001-05-31,0.0097888064997775,4.24,1.692307692307692,-1.291512915129156,0.0340595158502932,1.21,92.57391304347826,4.491304347826087,56.66,119.07
2001-06-01,0.0097878483862334,4.14,1.615384615384615,-0.785046728971972,0.0340479192938225,1.17,92.6,4.5,60.75,118.889999
2001-06-04,-0.0080392314494637,4.03,1.5384615384615383,0.4144687264506563,0.0275212046739969,1.16,92.59047619047618,4.504761904761905,59.47,119.190002
2001-06-05,-0.0080398777938639,3.93,1.4615384615384612,-0.3001876172607942,0.0275136325908587,1.17,92.58095238095238,4.5095238095238095,66.96,118.699997
2001-06-06,-0.008040524242181,3.91,1.3846153846153846,-0.0752728641324806,0.0275060646732772,1.15,92.57142857142856,4.514285714285714,41.26,119.360001
2001-06-07,-0.0080411707944594,3.92,1.3076923076923077,0.225988700564983,0.0274985009178552,1.19,92.56190476190476,4.519047619047619,67.37,119.089996
2001-06-08,-0.0080418174507435,4.02,1.2307692307692304,0.3382187147688675,0.0274909413210844,1.21,92.55238095238094,4.523809523809524,105.15,119.209999
2001-06-11,-0.0080424642110443,4.03,1.1538461538461535,0.561797752808979,0.0274833858796119,1.21,92.54285714285714,4.5285714285714285,53.52,120.050003
2001-06-12,-0.008043111075362,3.98,1.0769230769230766,0.5214152700186103,0.0274758345899517,1.18,92.53333333333332,4.533333333333333,75.01,119.610001
2001-06-13,-0.008043758043752,4.04,1.0,0.7780659503519916,0.0274682874487508,1.2,92.52380952380952,4.538095238095238,59.66,119.029999
2001-06-14,-0.0080444051162476,4.03,0.9230769230769224,0.1470588235294112,0.0274607444525232,1.22,92.51428571428572,4.542857142857143,27.64,117.989998
2001-06-15,-0.0080450522928376,3.94,0.8461538461538458,-0.0734214390602061,0.0274532055978937,1.26,92.5047619047619,4.547619047619048,46.69,118.290001
2001-06-18,-0.0080456995735778,3.91,0.7692307692307692,-0.0734753857457692,0.0274456708814208,1.29,92.4952380952381,4.552380952380952,95.35,118.360001
2001-06-19,-0.008046346958479,3.91,0.6923076923076916,0.5147058823529393,0.0274381402997514,1.27,92.48571428571428,4.557142857142857,91.43,119.040001
2001-06-20,-0.0080469944475858,3.98,0.615384615384615,-0.6949524506217886,0.027430613849444,1.26,92.47619047619048,4.561904761904762,55.89,119.129997
2001-06-21,-0.0080476420408759,4.02,0.5384615384615383,0.073664825046027,0.0274230915271012,1.23,92.46666666666668,4.566666666666666,32.03,118.889999
2001-06-22,-0.008048289738427,3.98,0.4615384615384617,0.5888847994111268,0.0274155733293035,1.21,92.45714285714286,4.571428571428571,91.4,118.910004
2001-06-25,-0.0080489375402503,3.97,0.3846153846153841,-0.1463593121112438,0.0274080592527425,1.2,92.44761904761906,4.576190476190476,60.61,118.32
2001-06-26,-0.0080495854463458,3.75,0.3076923076923075,0.4030780505679843,0.0274005492939544,1.21,92.43809523809524,4.580952380952381,51.99,118.07
2001-06-27,-0.0080502334567689,3.68,0.2307692307692308,0.2919708029197165,0.0273930434495861,1.2,92.42857142857144,4.585714285714285,59.75,118.379997
2001-06-28,-0.0080508815715307,3.86,0.1538461538461533,-1.9286754002911244,0.0273855417162183,1.13,92.41904761904762,4.59047619047619,139.09,120.010002
2001-06-29,-0.0080515297906758,3.95,0.0769230769230766,0.4081632653061273,0.0273780440905646,1.17,92.40952380952382,4.595238095238095,53.56,119.43
